sample_id,speaker,sample_number,audio_path,blendshape_path,phoneme_path,word_alignment_path,text,duration_sec,n_frames,fps,split_type,split
spk08_050,spk08,50,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_050.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_050.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_050.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_050.txt,Za trenutak je zatvorio oči.,3.3576643990929704,199,60,natural,train
spk08_051,spk08,51,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_051.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_051.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_051.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_051.txt,Stvari se kreću u dobrom pravcu.,4.668662131519274,278,60,natural,train
spk08_052,spk08,52,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_052.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_052.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_052.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_052.txt,Možemo ih poslati sa prethodnim podacima.,5.266666666666667,315,60,natural,train
spk08_053,spk08,53,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_053.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_053.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_053.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_053.txt,"Treba da se sastanemo, naročito hrišćani i muslimani.",6.2326530612244895,372,60,natural,train
spk08_054,spk08,54,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_054.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_054.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_054.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_054.txt,Pitersonu se zavrte u glavi i noge mu zadrhtaše.,5.703650793650794,341,60,natural,train
spk08_055,spk08,55,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_055.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_055.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_055.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_055.txt,Američki predsednik potpisao je dekret kojim se ukida dobar deo sankcija našoj zemlji.,7.9576643990929705,476,60,natural,train
spk08_056,spk08,56,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_056.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_056.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_056.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_056.txt,"Obrisao bih ali nemam snage, sad je pet i dvadeset četiri.",6.623650793650794,396,60,natural,train
spk08_057,spk08,57,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_057.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_057.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_057.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_057.txt,Odeljenje za uvid u dokumentaciju nalazi se tamo.,5.450657596371882,325,60,natural,train
spk08_058,spk08,58,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_058.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_058.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_058.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_058.txt,Evo šaljem ti još dva materijala za snimanje.,4.806666666666667,288,60,natural,val
spk08_059,spk08,59,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_059.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_059.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_059.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_059.txt,Bila je bespomoćna pred tolikom tugom.,4.85265306122449,289,60,natural,train
spk08_060,spk08,60,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_060.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_060.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_060.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_060.txt,Vodiči su vrlo dobri i poznaju svaki pedalj puta.,6.025646258503401,360,60,natural,train
spk08_061,spk08,61,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_061.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_061.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_061.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_061.txt,Bio je to kvalitetan džez.,3.9556462585034016,236,60,natural,val
spk08_062,spk08,62,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_062.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_062.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_062.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_062.txt,Otvorio je poklopac sanduka i zakoračio unutra.,5.818662131519274,335,60,natural,val
spk08_063,spk08,63,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_063.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_063.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_063.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_063.txt,Maksimalna dnevna temperatura biće iznad proseka za ovo doba godine.,7.26766439909297,435,60,natural,train
spk08_064,spk08,64,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_064.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_064.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_064.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_064.txt,Na severu su blistali visoki vrhovi planine.,5.013650793650793,294,60,natural,train
spk08_065,spk08,65,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_065.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_065.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_065.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_065.txt,Zaćutala je i kao da se sva opustila.,5.197664399092971,276,60,natural,train
spk08_066,spk08,66,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_066.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_066.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_066.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_066.txt,Vrhunac njegove tragedije je svest da istina postoji.,6.439659863945578,385,60,natural,val
spk08_067,spk08,67,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_067.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_067.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_067.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_067.txt,Jako mi se sviđa Džef Bridžis.,4.50766439909297,270,60,natural,train
spk08_068,spk08,68,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_068.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_068.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_068.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_068.txt,Tama je bila još dublja.,4.300657596371882,257,60,natural,train
spk08_069,spk08,69,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_069.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_069.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_069.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_069.txt,"Ušla je sa njim u lift, mlada žena s kraja hodnika.",6.140657596371882,367,60,natural,val
spk08_070,spk08,70,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_070.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_070.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_070.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_070.txt,Ispod lica stajao je natpis “Veliki Brat te posmatra”.,6.416666666666667,383,60,natural,train
spk08_071,spk08,71,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_071.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_071.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_071.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_071.txt,Dekan je imao ovlašćenja kao direktor preduzeća.,6.301655328798186,376,60,natural,train
spk08_072,spk08,72,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_072.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_072.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_072.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_072.txt,Stanje ovdašnjih reka danas je znatno povoljnije.,5.519659863945578,330,60,natural,train
spk08_073,spk08,73,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_073.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_073.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_073.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_073.txt,Glas joj je bio zvaničan.,3.8176643990929704,228,60,natural,train
spk08_074,spk08,74,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_074.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_074.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_074.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_074.txt,Oprezno je kročio na prostor izvan skloništa.,5.243650793650794,313,60,natural,train
spk08_075,spk08,75,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_075.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_075.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_075.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_075.txt,Možda je Cezar ipak bio u pravu.,5.059659863945578,299,60,natural,train
spk08_076,spk08,76,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_076.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_076.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_076.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_076.txt,To nisam mogao da zaboravim.,3.725646258503401,222,60,natural,train
spk08_077,spk08,77,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_077.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_077.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_077.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_077.txt,Došlo je skoro vreme za večeru.,4.231655328798186,253,60,natural,val
spk08_078,spk08,78,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_078.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk08_blendshapes\renamed_spk08\spk08_078.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk08_078.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk08_078.txt,Bilo bi dobro ako možeš da se vidimo.,4.530657596371882,271,60,natural,val
